Order ID,Order Date,Ship Date,Ship Mode,Region,Category,Sub-Category,Sales,Discount,Profit,Delivery Days,,,,,
CA-2016-135965,22/09/2016,25/09/2016,First Class,East,Office Supplies,Storage,128.34,0,37.2186,3,,,,,
CA-2014-148488,10/12/2014,15/12/2014,Standard Class,East,Office Supplies,Binders,106.344,0.2,37.2204,5,,,,,
CA-2014-124478,08/08/2014,12/08/2014,Standard Class,Central,Office Supplies,Appliances,167.535,0.1,37.23,4,,,,,
US-2017-100398,19/08/2017,23/08/2017,Standard Class,West,Office Supplies,Binders,102.72,0.2,37.236,4,,,,,
CA-2016-138079,22/01/2016,28/01/2016,Standard Class,West,Furniture,Furnishings,109.9,0,37.366,6,,,,,
CA-2017-146626,29/12/2017,05/01/2018,Standard Class,West,Furniture,Furnishings,101.12,0,37.4144,7,,,,,
CA-2017-150266,25/11/2017,30/11/2017,Standard Class,Central,Technology,Phones,299.96,0.2,37.495,5,,,,,
CA-2017-121741,26/12/2017,26/12/2017,Same Day,Central,Office Supplies,Storage,750.68,0,37.534,0,,,,,
CA-2017-145037,02/09/2017,07/09/2017,Second Class,East,Office Supplies,Paper,79.92,0,37.5624,5,,,,,
US-2017-127292,19/01/2017,23/01/2017,Standard Class,East,Office Supplies,Paper,79.92,0,37.5624,4,,,,,
CA-2014-120887,27/09/2014,03/10/2014,Standard Class,East,Furniture,Furnishings,87.54,0,37.6422,6,,,,,
CA-2016-167759,03/03/2016,08/03/2016,Second Class,Central,Technology,Phones,134.85,0,37.758,5,,,,,
CA-2017-152310,12/08/2017,19/08/2017,Standard Class,West,Office Supplies,Binders,100.704,0.2,37.764,7,,,,,
CA-2015-140410,03/11/2015,07/11/2015,Standard Class,West,Technology,Accessories,89.97,0,37.7874,4,,,,,
CA-2016-123050,04/04/2016,08/04/2016,Second Class,East,Technology,Accessories,89.97,0,37.7874,4,,,,,
CA-2017-142293,17/09/2017,20/09/2017,First Class,West,Technology,Accessories,89.97,0,37.7874,3,,,,,
CA-2017-117457,08/12/2017,12/12/2017,Standard Class,West,Technology,Accessories,179.95,0,37.7895,4,,,,,
CA-2015-123330,21/06/2015,27/06/2015,Standard Class,South,Technology,Phones,107.976,0.2,37.7916,6,,,,,
CA-2014-120838,23/03/2014,26/03/2014,Second Class,West,Technology,Phones,604.752,0.2,37.797,3,,,,,
CA-2014-110100,25/04/2014,29/04/2014,Standard Class,South,Technology,Phones,302.376,0.2,37.797,4,,,,,
CA-2014-145254,23/07/2014,27/07/2014,Standard Class,West,Technology,Phones,302.376,0.2,37.797,4,,,,,
US-2017-109253,21/08/2017,22/08/2017,First Class,West,Technology,Phones,431.968,0.2,37.7972,1,,,,,
CA-2017-128783,07/09/2017,07/09/2017,Same Day,Central,Furniture,Furnishings,135.3,0,37.884,0,,,,,
CA-2017-100097,26/11/2017,29/11/2017,Second Class,East,Furniture,Furnishings,135.3,0,37.884,3,,,,,
CA-2016-124149,23/04/2016,26/04/2016,First Class,East,Office Supplies,Paper,108.336,0.2,37.9176,3,,,,,
CA-2016-100244,20/09/2016,24/09/2016,Standard Class,West,Office Supplies,Paper,77.52,0,37.9848,4,,,,,
CA-2014-124856,29/09/2014,03/10/2014,Second Class,East,Office Supplies,Paper,77.52,0,37.9848,4,,,,,
CA-2017-142622,30/10/2017,02/11/2017,First Class,West,Furniture,Bookcases,199.98,0,37.9962,3,,,,,
CA-2014-139192,27/05/2014,01/06/2014,Second Class,West,Technology,Accessories,99.99,0,37.9962,5,,,,,
CA-2016-142545,28/10/2016,03/11/2016,Standard Class,East,Furniture,Furnishings,77.6,0,38.024,6,,,,,
CA-2015-137526,13/01/2015,17/01/2015,Standard Class,West,Furniture,Furnishings,77.6,0,38.024,4,,,,,
CA-2017-147942,01/04/2017,05/04/2017,Standard Class,West,Office Supplies,Binders,121.68,0.2,38.025,4,,,,,
CA-2016-162747,20/03/2016,25/03/2016,Second Class,South,Furniture,Furnishings,86.45,0,38.038,5,,,,,
CA-2017-157987,02/09/2017,06/09/2017,Standard Class,East,Technology,Accessories,238,0,38.08,4,,,,,
CA-2014-124709,27/07/2014,29/07/2014,Second Class,West,Technology,Accessories,238,0,38.08,2,,,,,
US-2017-143770,20/03/2017,24/03/2017,Standard Class,East,Technology,Accessories,238,0,38.08,4,,,,,
CA-2016-136924,14/07/2016,17/07/2016,First Class,West,Technology,Phones,380.864,0.2,38.0864,3,,,,,
CA-2015-109470,31/12/2015,03/01/2016,Second Class,South,Office Supplies,Binders,76.3,0,38.15,3,,,,,
CA-2017-117114,31/10/2017,05/11/2017,Standard Class,Central,Technology,Phones,508.768,0.2,38.1576,5,,,,,
CA-2014-114790,11/03/2014,13/03/2014,Second Class,South,Office Supplies,Appliances,146.76,0,38.1576,2,,,,,
CA-2015-160472,20/07/2015,25/07/2015,Second Class,Central,Office Supplies,Storage,141.4,0,38.178,5,,,,,
CA-2014-101931,28/10/2014,31/10/2014,First Class,West,Office Supplies,Storage,141.4,0,38.178,3,,,,,
CA-2017-127929,23/12/2017,27/12/2017,Standard Class,East,Furniture,Furnishings,181.95,0,38.2095,4,,,,,
CA-2016-160304,02/01/2016,07/01/2016,Standard Class,East,Furniture,Bookcases,173.94,0,38.2668,5,,,,,
US-2017-163790,02/11/2017,04/11/2017,Second Class,West,Office Supplies,Envelopes,76.58,0,38.29,2,,,,,
CA-2016-104150,03/08/2016,05/08/2016,Second Class,Central,Office Supplies,Envelopes,81.54,0,38.3238,2,,,,,
CA-2015-134201,10/04/2015,16/04/2015,Standard Class,East,Office Supplies,Storage,142.04,0,38.3508,6,,,,,
CA-2014-154599,12/04/2014,17/04/2014,Standard Class,West,Technology,Phones,438.368,0.2,38.3572,5,,,,,
US-2015-156496,10/08/2015,16/08/2015,Standard Class,West,Technology,Phones,438.368,0.2,38.3572,6,,,,,
CA-2016-117583,27/11/2016,30/11/2016,First Class,East,Office Supplies,Binders,79.95,0,38.376,3,,,,,
CA-2016-148796,14/04/2016,18/04/2016,Standard Class,West,Furniture,Chairs,383.8,0.2,38.38,4,,,,,
CA-2017-159667,09/11/2017,13/11/2017,Standard Class,South,Technology,Accessories,191.976,0.2,38.3952,4,,,,,
CA-2014-162278,26/10/2014,30/10/2014,Second Class,West,Technology,Phones,383.96,0.2,38.396,4,,,,,
CA-2017-134096,24/09/2017,29/09/2017,Standard Class,South,Technology,Phones,383.96,0.2,38.396,5,,,,,
US-2015-138121,17/12/2015,17/12/2015,Same Day,Central,Furniture,Chairs,142.36,0,38.4372,0,,,,,
CA-2014-115049,26/09/2014,01/10/2014,Standard Class,Central,Technology,Accessories,153.824,0.2,38.456,5,,,,,
CA-2017-102925,05/11/2017,10/11/2017,Second Class,East,Furniture,Furnishings,101.4,0,38.532,5,,,,,
CA-2014-143903,20/07/2014,24/07/2014,Standard Class,Central,Office Supplies,Storage,342.864,0.2,38.5722,4,,,,,
CA-2017-166695,20/05/2017,24/05/2017,Standard Class,West,Technology,Machines,343.2,0.2,38.61,4,,,,,
CA-2015-134082,11/12/2015,17/12/2015,Standard Class,West,Office Supplies,Binders,110.528,0.2,38.6848,6,,,,,
CA-2017-127397,24/02/2017,28/02/2017,Standard Class,East,Office Supplies,Paper,123.92,0.2,38.725,4,,,,,
CA-2016-104983,03/07/2016,03/07/2016,Same Day,East,Office Supplies,Paper,123.92,0.2,38.725,0,,,,,
CA-2017-121643,18/05/2017,20/05/2017,First Class,West,Technology,Phones,344.704,0.2,38.7792,2,,,,,
CA-2015-141810,02/11/2015,07/11/2015,Standard Class,Central,Technology,Phones,344.704,0.2,38.7792,5,,,,,
CA-2017-121489,21/08/2017,25/08/2017,Second Class,West,Furniture,Chairs,388.704,0.2,38.8704,4,,,,,
CA-2017-161333,02/02/2017,07/02/2017,Standard Class,West,Office Supplies,Storage,139.04,0,38.9312,5,,,,,
US-2015-164966,30/07/2015,01/08/2015,First Class,Central,Furniture,Chairs,155.88,0,38.97,2,,,,,
CA-2017-154809,13/02/2017,17/02/2017,Standard Class,Central,Office Supplies,Appliances,90.64,0,38.9752,4,,,,,
CA-2016-158694,10/11/2016,13/11/2016,Second Class,West,Office Supplies,Appliances,129.92,0,38.976,3,,,,,
CA-2016-140501,23/06/2016,28/06/2016,Standard Class,East,Office Supplies,Storage,324.9,0,38.988,5,,,,,
US-2017-140907,10/12/2017,12/12/2017,Second Class,West,Office Supplies,Storage,324.9,0,38.988,2,,,,,
CA-2015-137302,26/04/2015,01/05/2015,Standard Class,West,Technology,Phones,311.976,0.2,38.997,5,,,,,
CA-2017-128076,02/02/2017,07/02/2017,Standard Class,West,Technology,Machines,239.984,0.2,38.9974,5,,,,,
CA-2015-139248,25/07/2015,30/07/2015,Standard Class,West,Technology,Phones,623.96,0.2,38.9975,5,,,,,
CA-2016-135461,07/02/2016,10/02/2016,Second Class,West,Technology,Phones,623.96,0.2,38.9975,3,,,,,
CA-2017-131625,01/09/2017,05/09/2017,Second Class,East,Furniture,Furnishings,114.9,0,39.066,4,,,,,
CA-2017-151281,27/04/2017,02/05/2017,Standard Class,West,Furniture,Furnishings,139.58,0,39.0824,5,,,,,
CA-2017-138149,29/06/2017,30/06/2017,First Class,West,Office Supplies,Storage,130.71,0,39.213,1,,,,,
CA-2016-119935,10/11/2016,14/11/2016,Standard Class,Central,Office Supplies,Binders,81.96,0,39.3408,4,,,,,
CA-2016-101336,13/11/2016,18/11/2016,Standard Class,East,Office Supplies,Art,140.75,0,39.41,5,,,,,
CA-2016-160234,26/06/2016,03/07/2016,Standard Class,South,Technology,Phones,135.95,0,39.4255,7,,,,,
CA-2016-157763,18/07/2016,23/07/2016,Standard Class,South,Furniture,Chairs,140.81,0,39.4268,5,,,,,
CA-2015-154291,25/07/2015,29/07/2015,Standard Class,South,Furniture,Tables,358.58,0,39.4438,4,,,,,
CA-2014-136399,16/12/2014,17/12/2014,First Class,West,Technology,Accessories,395,0,39.5,1,,,,,
CA-2017-110842,11/11/2017,16/11/2017,Standard Class,West,Office Supplies,Binders,121.6,0.2,39.52,5,,,,,
CA-2017-120761,04/09/2017,08/09/2017,Standard Class,East,Technology,Accessories,91.96,0,39.5428,4,,,,,
CA-2017-128300,24/11/2017,26/11/2017,Second Class,South,Technology,Phones,79.1,0,39.55,2,,,,,
CA-2017-126634,30/03/2017,01/04/2017,Second Class,West,Furniture,Furnishings,94.2,0,39.564,2,,,,,
US-2016-112396,09/02/2016,13/02/2016,Standard Class,West,Technology,Accessories,89.97,0,39.5868,4,,,,,
CA-2016-105781,16/02/2016,20/02/2016,Standard Class,East,Technology,Accessories,89.97,0,39.5868,4,,,,,
US-2015-166520,16/07/2015,19/07/2015,First Class,East,Office Supplies,Paper,80.88,0,39.6312,3,,,,,
CA-2015-132101,19/03/2015,25/03/2015,Standard Class,West,Technology,Phones,453.576,0.2,39.6879,6,,,,,
CA-2016-132829,23/12/2016,26/12/2016,Second Class,Central,Technology,Phones,453.576,0.2,39.6879,3,,,,,
CA-2017-144498,06/05/2017,06/05/2017,Same Day,South,Office Supplies,Labels,122.12,0.2,39.689,0,,,,,
CA-2015-114237,13/03/2015,15/03/2015,First Class,West,Furniture,Bookcases,141.96,0,39.7488,2,,,,,
CA-2014-167997,26/01/2014,29/01/2014,First Class,Central,Furniture,Bookcases,141.96,0,39.7488,3,,,,,
CA-2016-165330,11/12/2016,11/12/2016,Same Day,West,Office Supplies,Binders,122.688,0.2,39.8736,0,,,,,
CA-2017-135909,13/10/2017,20/10/2017,Standard Class,West,Technology,Accessories,209.94,0,39.8886,7,,,,,
CA-2016-105781,16/02/2016,20/02/2016,Standard Class,East,Furniture,Chairs,326.646,0.1,39.9234,4,,,,,
CA-2017-132647,17/02/2017,23/02/2017,Standard Class,East,Office Supplies,Storage,166.45,0,39.948,6,,,,,
CA-2014-167486,27/11/2014,01/12/2014,Standard Class,East,Furniture,Furnishings,199.9,0,39.98,4,,,,,
CA-2017-156958,05/12/2017,06/12/2017,First Class,West,Furniture,Furnishings,199.9,0,39.98,1,,,,,
CA-2016-166282,16/04/2016,22/04/2016,Standard Class,South,Office Supplies,Paper,123.088,0.2,40.0036,6,,,,,
CA-2015-129532,08/12/2015,12/12/2015,Standard Class,West,Technology,Accessories,236,0,40.12,4,,,,,
US-2014-133130,27/09/2014,01/10/2014,Standard Class,West,Office Supplies,Paper,81.98,0,40.1702,4,,,,,
US-2014-147648,26/11/2014,01/12/2014,Standard Class,West,Office Supplies,Paper,81.98,0,40.1702,5,,,,,
CA-2016-166912,15/01/2016,17/01/2016,First Class,East,Office Supplies,Paper,81.98,0,40.1702,2,,,,,
CA-2016-165918,10/09/2016,14/09/2016,Standard Class,West,Office Supplies,Paper,81.98,0,40.1702,4,,,,,
CA-2014-164315,02/04/2014,08/04/2014,Standard Class,South,Office Supplies,Appliances,154.9,0,40.274,6,,,,,
CA-2016-127138,12/03/2016,15/03/2016,Second Class,West,Office Supplies,Appliances,154.9,0,40.274,3,,,,,
US-2014-102071,09/05/2014,15/05/2014,Standard Class,West,Technology,Accessories,167.97,0,40.3128,6,,,,,
CA-2017-157987,02/09/2017,06/09/2017,Standard Class,East,Technology,Accessories,167.97,0,40.3128,4,,,,,
CA-2015-111199,13/11/2015,17/11/2015,Standard Class,South,Office Supplies,Paper,115.296,0.2,40.3536,4,,,,,
CA-2017-126354,03/02/2017,08/02/2017,Standard Class,South,Office Supplies,Paper,115.296,0.2,40.3536,5,,,,,
CA-2017-136609,06/08/2017,11/08/2017,Standard Class,Central,Office Supplies,Paper,115.296,0.2,40.3536,5,,,,,
CA-2016-126158,25/07/2016,31/07/2016,Standard Class,West,Office Supplies,Binders,119.616,0.2,40.3704,6,,,,,
CA-2017-139304,29/01/2017,02/02/2017,Standard Class,West,Office Supplies,Binders,119.616,0.2,40.3704,4,,,,,
CA-2017-124744,21/06/2017,25/06/2017,Standard Class,East,Office Supplies,Binders,82.4,0,40.376,4,,,,,
CA-2015-142377,04/12/2015,09/12/2015,Standard Class,Central,Office Supplies,Paper,85.96,0,40.4012,5,,,,,
CA-2014-101560,28/11/2014,01/12/2014,Second Class,South,Office Supplies,Paper,85.96,0,40.4012,3,,,,,
CA-2017-135307,26/11/2017,27/11/2017,First Class,Central,Furniture,Furnishings,126.3,0,40.416,1,,,,,
CA-2017-116988,27/06/2017,29/06/2017,Second Class,West,Furniture,Furnishings,126.3,0,40.416,2,,,,,
CA-2017-108854,08/12/2017,14/12/2017,Standard Class,West,Office Supplies,Paper,87.92,0,40.4432,6,,,,,
US-2014-114377,05/11/2014,05/11/2014,Same Day,South,Furniture,Chairs,149.9,0,40.473,0,,,,,
CA-2015-135314,09/07/2015,14/07/2015,Second Class,East,Technology,Phones,269.982,0.4,40.4973,5,,,,,
CA-2016-157336,01/12/2016,05/12/2016,Second Class,East,Office Supplies,Binders,88.08,0,40.5168,4,,,,,
CA-2017-161018,09/11/2017,11/11/2017,Second Class,East,Furniture,Furnishings,96.53,0,40.5426,2,,,,,
CA-2017-155880,25/03/2017,31/03/2017,Standard Class,Central,Furniture,Chairs,368.97,0,40.5867,6,,,,,
CA-2016-134474,05/01/2016,07/01/2016,Second Class,South,Technology,Accessories,191.472,0.2,40.6878,2,,,,,
CA-2017-130351,05/12/2017,08/12/2017,First Class,Central,Technology,Accessories,99.39,0,40.7499,3,,,,,
CA-2016-105963,15/11/2016,22/11/2016,Standard Class,West,Technology,Accessories,99.39,0,40.7499,7,,,,,
CA-2015-144267,21/08/2015,23/08/2015,First Class,West,Furniture,Chairs,544.008,0.2,40.8006,2,,,,,
CA-2016-114727,18/07/2016,24/07/2016,Standard Class,West,Furniture,Chairs,544.008,0.2,40.8006,6,,,,,
CA-2014-127964,03/03/2014,08/03/2014,Standard Class,East,Office Supplies,Binders,125.76,0.2,40.872,5,,,,,
US-2016-108637,13/03/2016,18/03/2016,Standard Class,South,Furniture,Furnishings,127.88,0,40.9216,5,,,,,
CA-2016-166772,20/09/2016,24/09/2016,Standard Class,West,Furniture,Bookcases,163.88,0,40.97,4,,,,,
CA-2016-126284,20/09/2016,24/09/2016,Standard Class,Central,Office Supplies,Binders,83.7,0,41.013,4,,,,,
US-2016-101616,03/09/2016,06/09/2016,First Class,South,Office Supplies,Binders,87.28,0,41.0216,3,,,,,
CA-2015-109386,08/11/2015,13/11/2015,Second Class,South,Furniture,Furnishings,186.54,0,41.0388,5,,,,,
CA-2016-163174,26/08/2016,30/08/2016,Standard Class,South,Furniture,Furnishings,186.54,0,41.0388,4,,,,,
CA-2015-157959,03/02/2015,04/02/2015,First Class,West,Furniture,Furnishings,136.92,0,41.076,1,,,,,
CA-2017-107125,27/11/2017,02/12/2017,Standard Class,West,Office Supplies,Binders,117.488,0.2,41.1208,5,,,,,
CA-2015-168207,02/11/2015,06/11/2015,Standard Class,West,Office Supplies,Binders,117.488,0.2,41.1208,4,,,,,
CA-2017-167381,22/09/2017,24/09/2017,Second Class,Central,Furniture,Bookcases,241.96,0,41.1332,2,,,,,
CA-2014-127859,17/03/2014,20/03/2014,Second Class,East,Office Supplies,Paper,126.624,0.2,41.1528,3,,,,,
CA-2015-115511,21/11/2015,25/11/2015,Standard Class,West,Furniture,Bookcases,141.96,0,41.1684,4,,,,,
CA-2017-166926,01/12/2017,08/12/2017,Standard Class,West,Furniture,Bookcases,141.96,0,41.1684,7,,,,,
CA-2016-114972,03/11/2016,06/11/2016,First Class,West,Office Supplies,Labels,87.71,0,41.2237,3,,,,,
US-2015-126977,17/09/2015,23/09/2015,Standard Class,East,Office Supplies,Labels,87.71,0,41.2237,6,,,,,
US-2016-139087,17/07/2016,22/07/2016,Second Class,West,Office Supplies,Labels,87.71,0,41.2237,5,,,,,
CA-2015-121776,16/02/2015,21/02/2015,Standard Class,West,Office Supplies,Labels,87.71,0,41.2237,5,,,,,
CA-2016-144344,28/10/2016,28/10/2016,Same Day,South,Furniture,Furnishings,165.048,0.2,41.262,0,,,,,
CA-2015-134894,07/12/2015,11/12/2015,Standard Class,South,Office Supplies,Appliances,152.94,0,41.2938,4,,,,,
CA-2017-133487,06/05/2017,09/05/2017,Second Class,West,Office Supplies,Appliances,152.94,0,41.2938,3,,,,,
CA-2015-109862,25/10/2015,30/10/2015,Standard Class,East,Technology,Phones,158.99,0,41.3374,5,,,,,
CA-2017-117324,08/12/2017,13/12/2017,Standard Class,Central,Furniture,Bookcases,459.92,0,41.3928,5,,,,,
CA-2015-103135,24/07/2015,28/07/2015,Standard Class,South,Office Supplies,Binders,90.06,0,41.4276,4,,,,,
US-2014-167738,24/12/2014,29/12/2014,Standard Class,West,Office Supplies,Storage,142.86,0,41.4294,5,,,,,
CA-2017-101014,29/08/2017,04/09/2017,Standard Class,West,Furniture,Furnishings,148.02,0,41.4456,6,,,,,
CA-2015-120782,28/04/2015,01/05/2015,First Class,Central,Office Supplies,Appliances,186.732,0.1,41.496,3,,,,,
CA-2014-113579,13/12/2014,15/12/2014,Second Class,West,Office Supplies,Paper,90.24,0,41.5104,2,,,,,
CA-2015-102722,18/04/2015,19/04/2015,First Class,South,Technology,Accessories,106.5,0,41.535,1,,,,,
CA-2015-131856,12/05/2015,17/05/2015,Standard Class,Central,Office Supplies,Paper,127.904,0.2,41.5688,5,,,,,
CA-2016-161816,28/04/2016,01/05/2016,First Class,Central,Technology,Phones,369.576,0.2,41.5773,3,,,,,
CA-2014-131926,01/06/2014,06/06/2014,Second Class,Central,Office Supplies,Storage,166.72,0,41.68,5,,,,,
CA-2017-103443,17/12/2017,23/12/2017,Standard Class,East,Office Supplies,Storage,166.72,0,41.68,6,,,,,
CA-2015-157805,31/08/2015,04/09/2015,Standard Class,West,Technology,Phones,555.96,0.2,41.697,4,,,,,
US-2017-116652,15/09/2017,19/09/2017,Standard Class,West,Office Supplies,Art,99.3,0,41.706,4,,,,,
US-2017-147669,25/12/2017,30/12/2017,Standard Class,East,Technology,Accessories,158.928,0.2,41.7186,5,,,,,
CA-2014-156244,12/08/2014,16/08/2014,Standard Class,South,Technology,Accessories,158.928,0.2,41.7186,4,,,,,
CA-2015-117415,27/12/2015,31/12/2015,Standard Class,Central,Technology,Phones,371.168,0.2,41.7564,4,,,,,
CA-2017-107517,05/02/2017,09/02/2017,Standard Class,West,Technology,Phones,371.2,0.2,41.76,4,,,,,
CA-2016-142958,13/12/2016,20/12/2016,Standard Class,West,Furniture,Tables,1114.272,0.2,41.7852,7,,,,,
CA-2017-161410,26/06/2017,03/07/2017,Standard Class,East,Technology,Phones,358.2,0.4,41.79,7,,,,,
CA-2017-126865,05/12/2017,07/12/2017,Second Class,West,Office Supplies,Paper,92.94,0,41.823,2,,,,,
CA-2015-123568,08/11/2015,14/11/2015,Standard Class,West,Office Supplies,Paper,92.94,0,41.823,6,,,,,
CA-2016-139941,12/06/2016,17/06/2016,Standard Class,East,Office Supplies,Paper,92.94,0,41.823,5,,,,,
US-2014-164406,15/08/2014,19/08/2014,Standard Class,West,Office Supplies,Paper,92.94,0,41.823,4,,,,,
CA-2017-134565,11/06/2017,13/06/2017,Second Class,West,Furniture,Bookcases,174.42,0,41.8608,2,,,,,
CA-2016-134803,28/05/2016,03/06/2016,Standard Class,West,Technology,Machines,558.4,0.2,41.88,6,,,,,
CA-2015-147501,02/08/2015,06/08/2015,Standard Class,West,Technology,Machines,558.4,0.2,41.88,4,,,,,
CA-2016-152156,08/11/2016,11/11/2016,Second Class,South,Furniture,Bookcases,261.96,0,41.9136,3,,,,,
CA-2014-124723,05/08/2014,12/08/2014,Standard Class,Central,Furniture,Tables,489.23,0.3,41.934,7,,,,,
CA-2014-138240,09/10/2014,14/10/2014,Standard Class,West,Office Supplies,Art,144.6,0,41.934,5,,,,,
CA-2017-109960,09/12/2017,11/12/2017,Second Class,Central,Technology,Accessories,104.88,0,41.952,2,,,,,
CA-2017-148474,12/06/2017,19/06/2017,Standard Class,South,Office Supplies,Binders,91.2,0,41.952,7,,,,,
CA-2014-158274,19/11/2014,24/11/2014,Second Class,South,Technology,Phones,149.95,0,41.986,5,,,,,
CA-2016-105732,13/09/2016,18/09/2016,Standard Class,Central,Technology,Phones,149.95,0,41.986,5,,,,,
CA-2015-106257,13/04/2015,17/04/2015,Second Class,West,Technology,Phones,479.92,0.2,41.993,4,,,,,
US-2014-102715,11/04/2014,13/04/2014,Second Class,South,Technology,Accessories,335.944,0.2,41.993,2,,,,,
CA-2017-150623,10/04/2017,14/04/2017,Standard Class,East,Technology,Accessories,99.99,0,41.9958,4,,,,,
CA-2015-100146,14/05/2015,19/05/2015,Standard Class,West,Furniture,Bookcases,509.9575,0.15,41.9965,5,,,,,
CA-2014-131905,06/02/2014,09/02/2014,First Class,South,Technology,Phones,161.61,0,42.0186,3,,,,,
CA-2016-115756,05/09/2016,07/09/2016,Second Class,Central,Office Supplies,Paper,91.36,0,42.0256,2,,,,,
US-2014-112991,10/12/2014,14/12/2014,Standard Class,West,Office Supplies,Paper,91.36,0,42.0256,4,,,,,
CA-2014-131905,06/02/2014,09/02/2014,First Class,South,Technology,Phones,144.95,0,42.0355,3,,,,,
CA-2017-105914,02/10/2017,08/10/2017,Standard Class,West,Office Supplies,Binders,112.12,0.2,42.045,6,,,,,
CA-2015-132626,09/07/2015,14/07/2015,Standard Class,East,Office Supplies,Binders,84.09,0,42.045,5,,,,,
CA-2017-104577,12/05/2017,17/05/2017,Standard Class,East,Office Supplies,Paper,87.6,0,42.048,5,,,,,
CA-2016-105494,10/11/2016,12/11/2016,First Class,West,Office Supplies,Storage,155.82,0,42.0714,2,,,,,
CA-2017-127026,21/01/2017,27/01/2017,Standard Class,Central,Office Supplies,Binders,89.52,0,42.0744,6,,,,,
CA-2015-132486,23/10/2015,27/10/2015,Second Class,West,Furniture,Chairs,842.352,0.2,42.1176,4,,,,,
CA-2017-110884,07/03/2017,12/03/2017,Standard Class,East,Office Supplies,Labels,91.59,0,42.1314,5,,,,,
US-2015-127040,06/12/2015,10/12/2015,Standard Class,East,Furniture,Furnishings,113.92,0,42.1504,4,,,,,
CA-2015-103772,28/06/2015,02/07/2015,Standard Class,South,Office Supplies,Art,140.75,0,42.225,4,,,,,
US-2014-147704,16/11/2014,21/11/2014,Standard Class,Central,Office Supplies,Storage,169.45,0,42.3625,5,,,,,
CA-2014-158225,22/09/2014,28/09/2014,Standard Class,West,Office Supplies,Storage,169.45,0,42.3625,6,,,,,
CA-2016-164672,08/05/2016,13/05/2016,Second Class,East,Furniture,Furnishings,211.96,0,42.392,5,,,,,
US-2017-109253,21/08/2017,22/08/2017,First Class,West,Office Supplies,Binders,117.144,0.2,42.4647,1,,,,,
CA-2016-165995,30/08/2016,06/09/2016,Standard Class,West,Technology,Phones,339.96,0.2,42.495,7,,,,,
CA-2015-144519,13/11/2015,17/11/2015,Standard Class,West,Technology,Phones,339.96,0.2,42.495,4,,,,,
CA-2017-113530,19/05/2017,21/05/2017,Second Class,West,Furniture,Chairs,681.408,0.2,42.588,2,,,,,
CA-2015-137925,30/11/2015,04/12/2015,Standard Class,East,Furniture,Bookcases,681.408,0.2,42.588,4,,,,,
CA-2017-113558,21/10/2017,26/10/2017,Standard Class,South,Furniture,Chairs,683.952,0.2,42.747,5,,,,,
US-2014-164406,15/08/2014,19/08/2014,Standard Class,West,Office Supplies,Appliances,152.91,0,42.8148,4,,,,,
CA-2015-139731,15/10/2015,15/10/2015,Same Day,Central,Technology,Accessories,263.88,0.2,42.8805,0,,,,,
US-2014-123519,14/12/2014,21/12/2014,Standard Class,East,Technology,Accessories,263.96,0.2,42.8935,7,,,,,
CA-2017-111815,03/03/2017,10/03/2017,Standard Class,Central,Technology,Accessories,99.98,0,42.9914,7,,,,,
CA-2014-149538,04/04/2014,08/04/2014,Standard Class,South,Technology,Accessories,99.98,0,42.9914,4,,,,,
US-2016-165505,23/01/2016,27/01/2016,Standard Class,East,Technology,Accessories,99.98,0,42.9914,4,,,,,
CA-2015-154886,08/11/2015,12/11/2015,Standard Class,West,Technology,Accessories,119.9,0,43.164,4,,,,,
CA-2017-141103,30/07/2017,06/08/2017,Standard Class,East,Technology,Phones,89.95,0,43.176,7,,,,,
CA-2016-137939,20/07/2016,23/07/2016,Second Class,East,Technology,Phones,89.95,0,43.176,3,,,,,
CA-2015-115798,13/11/2015,19/11/2015,Standard Class,East,Technology,Phones,89.98,0,43.1904,6,,,,,
CA-2017-141439,26/11/2017,01/12/2017,Standard Class,Central,Technology,Phones,89.98,0,43.1904,5,,,,,
CA-2014-123225,11/07/2014,14/07/2014,First Class,Central,Technology,Phones,575.968,0.2,43.1976,3,,,,,
CA-2016-147375,12/06/2016,14/06/2016,Second Class,Central,Technology,Machines,1007.979,0.3,43.1991,2,,,,,
CA-2015-168004,04/10/2015,09/10/2015,Second Class,South,Furniture,Chairs,392.94,0,43.2234,5,,,,,
CA-2014-161032,18/11/2014,23/11/2014,Standard Class,Central,Furniture,Chairs,392.94,0,43.2234,5,,,,,
CA-2015-147690,10/11/2015,14/11/2015,Standard Class,East,Office Supplies,Storage,577.584,0.2,43.3188,4,,,,,
CA-2017-154074,31/08/2017,02/09/2017,Second Class,West,Office Supplies,Storage,149.73,0,43.4217,2,,,,,
CA-2015-127453,19/12/2015,20/12/2015,First Class,East,Office Supplies,Appliances,434.352,0.2,43.4352,1,,,,,
CA-2017-119305,30/11/2017,04/12/2017,Standard Class,South,Office Supplies,Storage,173.8,0,43.45,4,,,,,
CA-2017-102379,02/12/2017,06/12/2017,Standard Class,West,Furniture,Chairs,1159.056,0.2,43.4646,4,,,,,
CA-2014-167360,24/11/2014,29/11/2014,Second Class,Central,Technology,Accessories,111.79,0,43.5981,5,,,,,
CA-2017-141138,10/11/2017,16/11/2017,Standard Class,West,Technology,Accessories,111.79,0,43.5981,6,,,,,
